"ts_code","trade_date","close","open","high","low","pre_close","change","pct_chg","vol","amount"
"000009.SH","20190401","5227.9083","5095.7647","5230.5777","5095.7647","5052.619","175.2893","3.4693","108513907","112172744.476"
"000009.SH","20190329","5052.619","4914.3109","5052.6608","4887.4283","4913.0302","139.5888","2.8412","87826846","90004143.408"
"000009.SH","20190328","4913.0302","4966.7053","5006.8067","4912.4113","4985.1163","-72.0861","-1.446","77053191","81184189.929"
"000009.SH","20190327","4985.1163","4952.7154","4985.2564","4875.5976","4925.973","59.1433","1.2006","73945539","77837068.508"
"000009.SH","20190326","4925.973","5077.5854","5093.5581","4913.199","5057.4701","-131.4971","-2.6001","89904738","92471749.539"
"000009.SH","20190325","5057.4701","5019.2892","5120.4363","5008.3335","5099.725","-42.2549","-0.8286","92769533","95299693.241"
"000009.SH","20190322","5099.725","5068.6793","5103.8428","5006.902","5061.8838","37.8412","0.7476","89721246","89953161.18"
"000009.SH","20190321","5061.8838","5028.7351","5097.8888","5015.8119","5019.5686","42.3152","0.843","97597643","95897139.191"
"000009.SH","20190320","5019.5686","5021.2189","5037.8439","4939.1388","5022.9119","-3.3433","-0.0666","87707663","84894542.008"
"000009.SH","20190319","5022.9119","5012.5462","5036.7636","4989.4692","5007.3229","15.589","0.3113","86896930","86552257.849"
"000009.SH","20190318","5007.3229","4894.1515","5007.3229","4858.348","4873.0615","134.2614","2.7552","96644979","92611155.823"
"000009.SH","20190315","4873.0615","4823.4054","4908.9712","4819.4903","4798.2719","74.7896","1.5587","84480715","81654976.728"
"000009.SH","20190314","4798.2719","4860.7391","4899.1869","4749.4815","4890.993","-92.7211","-1.8958","88849527","83399447.979"
"000009.SH","20190313","4890.993","4972.5767","5003.0991","4862.2632","4972.4107","-81.4177","-1.6374","109656627","109774938.958"
"000009.SH","20190312","4972.4107","4924.1175","5007.0577","4900.8205","4892.6546","79.7561","1.6301","121951763","118466335.619"
"000009.SH","20190311","4892.6546","4758.2557","4892.7784","4749.6178","4726.2412","166.4134","3.5211","102258840","99951408.455"
"000009.SH","20190308","4726.2412","4830.376","4923.513","4725.558","4920.0321","-193.7909","-3.9388","132141408","117362470.609"
"000009.SH","20190307","4920.0321","4869.4874","4952.8734","4844.3303","4872.4626","47.5695","0.9763","126770758","111637440.12"
"000009.SH","20190306","4872.4626","4816.7831","4872.8648","4764.756","4793.3671","79.0955","1.6501","123057844","105239057.644"
"000009.SH","20190305","4793.3671","4688.5118","4793.3671","4671.2098","4697.3185","96.0486","2.0448","98318896","87516076.783"
"000009.SH","20190304","4697.3185","4657.8887","4767.9266","4653.6047","4621.3753","75.9432","1.6433","116711251","102472593.354"
"000009.SH","20190301","4621.3753","4610.3568","4622.3315","4557.7163","4592.2198","29.1555","0.6349","71484897","58986118.615"
"000009.SH","20190228","4592.2198","4573.5457","4620.8549","4564.6358","4567.3531","24.8667","0.5444","75607487","61610200.124"
"000009.SH","20190227","4567.3531","4574.6198","4633.2305","4525.5644","4583.0457","-15.6926","-0.3424","99500951","84241649.529"
"000009.SH","20190226","4583.0457","4592.9467","4672.5765","4548.0231","4589.9077","-6.862","-0.1495","127198340","104943340.346"
"000009.SH","20190225","4589.9077","4417.525","4590.1165","4416.8177","4370.4537","219.454","5.0213","122892187","103990660.747"
"000009.SH","20190222","4370.4537","4276.8822","4370.4537","4267.2042","4281.4256","89.0281","2.0794","71308162","61139773.757"
"000009.SH","20190221","4281.4256","4289.8361","4355.0274","4269.0751","4287.7766","-6.351","-0.1481","74914962","62606166.204"
"000009.SH","20190220","4287.7766","4291.6655","4297.5436","4246.3365","4292.4909","-4.7143","-0.1098","61683416","49903499.089"
"000009.SH","20190219","4292.4909","4310.5395","4330.926","4250.566","4293.3704","-0.8795","-0.0205","70107693","58073684.511"
"000009.SH","20190218","4293.3704","4185.4108","4293.3704","4185.4108","4162.2184","131.152","3.151","62106570","53170788.144"
"000009.SH","20190215","4162.2184","4184.3172","4203.2656","4156.8618","4189.7023","-27.4839","-0.656","45680647","37585340.307"
"000009.SH","20190214","4189.7023","4169.0131","4206.6836","4154.4649","4174.6272","15.0751","0.3611","46107108","40053308.764"
"000009.SH","20190213","4174.6272","4113.334","4182.5199","4106.4907","4109.4264","65.2008","1.5866","56674838","48491437.835"
"000009.SH","20190212","4109.4264","4066.1599","4117.3338","4063.6149","4069.6273","39.7991","0.978","46222463","37380886.52"
"000009.SH","20190211","4069.6273","3983.6729","4069.6273","3983.0062","3975.8523","93.775","2.3586","40520078","33672992.834"
"000009.SH","20190201","3975.8523","3892.8231","3976.0933","3892.8231","3880.0032","95.8491","2.4703","33132080","26055413.212"
"000009.SH","20190131","3880.0032","3904.381","3935.061","3857.3044","3909.2811","-29.2779","-0.7489","36727404","27329834.744"
"000009.SH","20190130","3909.2811","3936.412","3958.8826","3908.5306","3955.8062","-46.5251","-1.1761","30196436","23757345.155"
"000009.SH","20190129","3955.8062","3991.8391","3992.4962","3897.7693","3998.7816","-42.9754","-1.0747","39850992","30342790.343"
"000009.SH","20190128","3998.7816","4030.1662","4052.1839","3992.5246","4008.1471","-9.3655","-0.2337","34750432","28723680.033"
"000009.SH","20190125","4008.1471","4022.7914","4041.66","4006.8775","4020.8888","-12.7417","-0.3169","37945081","30927325.33"
"000009.SH","20190124","4020.8888","4008.6345","4035.7683","3986.3161","4006.1452","14.7436","0.368","35969225","29404489.049"
"000009.SH","20190123","4006.1452","3988.8554","4007.4445","3981.3995","3998.1838","7.9614","0.1991","31348714","24272200.263"
"000009.SH","20190122","3998.1838","4048.391","4048.4639","3985.1268","4052.3404","-54.1566","-1.3364","35867314","28124990.895"
"000009.SH","20190121","4052.3404","4033.709","4068.3584","4032.5164","4026.9661","25.3743","0.6301","40906579","33877735.679"
"000009.SH","20190118","4026.9661","3980.5695","4029.3611","3980.5695","3979.6393","47.3268","1.1892","47602758","35306679.423"
"000009.SH","20190117","3979.6393","4000.5404","4012.0685","3974.8617","4003.5994","-23.9601","-0.5985","38842263","29788409.033"
"000009.SH","20190116","4003.5994","4005.919","4020.5424","3994.637","4003.5055","0.0939","0.0023","35880081","30393972.521"
"000009.SH","20190115","4003.5055","3952.4081","4005.0685","3938.9488","3957.8871","45.6184","1.1526","34463522","28418074.228"
"000009.SH","20190114","3957.8871","3975.5614","3979.9648","3947.712","3976.4675","-18.5804","-0.4673","34277001","26295097.513"
"000009.SH","20190111","3976.4675","3944.0036","3976.506","3932.0222","3943.7905","32.677","0.8286","35169079","27860844.92"
"000009.SH","20190110","3943.7905","3947.9509","3974.9574","3937.7747","3948.965","-5.1745","-0.131","33686361","27213562.952"
"000009.SH","20190109","3948.965","3943.536","4002.3116","3940.2916","3936.2092","12.7558","0.3241","43582419","34031045.351"
"000009.SH","20190108","3936.2092","3941.2696","3944.6558","3925.0907","3948.7392","-12.53","-0.3173","33578562","25532694.138"
"000009.SH","20190107","3948.7392","3901.0399","3952.6223","3894.0225","3878.4739","70.2653","1.8117","40488401","31810415.957"
"000009.SH","20190104","3878.4739","3761.089","3878.4832","3755.2976","3792.3022","86.1717","2.2723","35089265","27390357.753"
"000009.SH","20190103","3792.3022","3814.6643","3853.4448","3788.9415","3815.4887","-23.1865","-0.6077","26948850","22190480.345"
"000009.SH","20190102","3815.4887","3864.2233","3867.7592","3811.4468","3858.0111","-42.5224","-1.1022","24287727","20212509.683"
"000009.SH","20181228","3858.0111","3855.7364","3874.6922","3824.9695","3852.5769","5.4342","0.1411","26268801","21950360.885"
"000009.SH","20181227","3852.5769","3939.303","3948.1617","3852.5769","3891.1221","-38.5452","-0.9906","29745527","24555958.848"
"000009.SH","20181226","3891.1221","3903.9914","3921.4522","3880.2285","3910.2175","-19.0954","-0.4883","23124952","20754344.355"
"000009.SH","20181225","3910.2175","3919.548","3925.4343","3831.6509","3953.6616","-43.4441","-1.0988","31750960","26022494.313"
"000009.SH","20181224","3953.6616","3906.83","3955.1883","3898.5584","3911.5767","42.0849","1.0759","21101852","18800559.75"
"000009.SH","20181221","3911.5767","3932.3335","3939.8375","3886.999","3944.1341","-32.5574","-0.8255","24973001","20436707.659"
"000009.SH","20181220","3944.1341","3930.8165","3952.7567","3912.9029","3937.2176","6.9165","0.1757","25675300","20489378.283"
"000009.SH","20181219","3937.2176","3989.6032","3994.9828","3933.5903","3988.6897","-51.4721","-1.2905","25821500","20089706.298"
"000009.SH","20181218","3988.6897","3990.3351","4016.5105","3953.5606","4010.3081","-21.6184","-0.5391","27690419","22254246.305"
"000009.SH","20181217","4010.3081","4005.9624","4019.0785","3966.1161","4019.0138","-8.7057","-0.2166","27972338","23623563.483"
"000009.SH","20181214","4019.0138","4093.8836","4097.729","4017.0247","4102.3462","-83.3324","-2.0313","35074300","28646238.1"
"000009.SH","20181213","4102.3462","4056.251","4123.7828","4036.6947","4047.5113","54.8349","1.3548","36545017","30233115.692"
"000009.SH","20181212","4047.5113","4054.8613","4064.8731","4036.0556","4040.5354","6.9759","0.1726","25235227","20934182.035"
"000009.SH","20181211","4040.5354","4027.9523","4043.2393","4015.7404","4015.5546","24.9808","0.6221","25963205","21610425.861"
"000009.SH","20181210","4015.5546","4034.5088","4049.2285","4004.2499","4059.3772","-43.8226","-1.0795","27478009","23040678.209"
"000009.SH","20181207","4059.3772","4067.8702","4077.6332","4043.9272","4060.7741","-1.3969","-0.0344","28448413","24284279.779"
"000009.SH","20181206","4060.7741","4112.8337","4123.9962","4052.2407","4135.2378","-74.4637","-1.8007","35142120","30962406.718"
"000009.SH","20181205","4135.2378","4096.7716","4161.2981","4087.2693","4166.3986","-31.1608","-0.7479","39402270","31681444.948"
"000009.SH","20181204","4166.3986","4138.0398","4166.8364","4124.5993","4144.1871","22.2115","0.536","40491848","32790882.351"
"000009.SH","20181203","4144.1871","4106.1642","4159.3481","4086.0294","4010.8687","133.3184","3.3239","50891745","42638751.94"
"000009.SH","20181130","4010.8687","3971.0395","4016.4654","3945.1035","3978.8541","32.0146","0.8046","33277262","25741963.394"
"000009.SH","20181129","3978.8541","4069.7862","4079.0196","3978.8541","4049.3607","-70.5066","-1.7412","38104169","29566854.288"
"000009.SH","20181128","4049.3607","4004.4725","4049.3607","3958.8044","4004.7983","44.5624","1.1127","36950471","27944922.344"
"000009.SH","20181127","4004.7983","4013.3899","4028.9212","3984.2571","3990.9796","13.8187","0.3462","32215287","25377826.131"
"000009.SH","20181126","3990.9796","3995.2736","4025.2832","3973.3239","3998.8184","-7.8388","-0.196","35345920","27237597.947"
"000009.SH","20181123","3998.8184","4139.4164","4141.8408","3989.5753","4145.996","-147.1776","-3.5499","51689029","37966488.36"
"000009.SH","20181122","4145.996","4154.2803","4166.5376","4124.7314","4147.5475","-1.5515","-0.0374","39888225","30505763.233"
"000009.SH","20181121","4147.5475","4084.2478","4153.6439","4077.4411","4130.388","17.1595","0.4154","48265745","36484151.476"
"000009.SH","20181120","4130.388","4212.7058","4220.5687","4129.0281","4248.2453","-117.8573","-2.7743","54390775","42849605.78"
"000009.SH","20181119","4248.2453","4229.284","4248.2453","4198.8366","4226.1853","22.06","0.522","57331338","45356909.522"
"000009.SH","20181116","4226.1853","4193.7096","4249.3565","4184.1932","4188.6025","37.5828","0.8973","59037502","48006107.78"
"000009.SH","20181115","4188.6025","4120.7911","4188.6025","4120.2799","4124.8926","63.7099","1.5445","49474973","39398010.427"
"000009.SH","20181114","4124.8926","4131.5751","4170.4313","4113.8386","4140.5351","-15.6425","-0.3778","55322338","40992008.726"
"000009.SH","20181113","4140.5351","4038.0026","4160.0522","4029.7934","4083.3018","57.2333","1.4016","62188978","45648001.339"
"000009.SH","20181112","4083.3018","3987.2876","4083.7921","3979.7423","3991.5563","91.7455","2.2985","45504620","34189281.351"
"000009.SH","20181109","3991.5563","3994.9119","4019.4172","3979.0674","4008.6522","-17.0959","-0.4265","33844913","25242745.767"
"000009.SH","20181108","4008.6522","4065.54","4072.5278","4006.3511","4039.4056","-30.7534","-0.7613","40673339","30319568.679"
"000009.SH","20181107","4039.4056","4061.8807","4093.2177","4037.9609","4060.9178","-21.5122","-0.5297","45880445","37022550.748"
"000009.SH","20181106","4060.9178","4054.5084","4061.528","4017.024","4060.628","0.2898","0.0071","38704219","30460987.29"
"000009.SH","20181105","4060.628","4046.8109","4078.8233","4006.0902","4052.7386","7.8894","0.1947","47902265","39641749.762"
"000009.SH","20181102","4052.7386","3987.8961","4052.7386","3978.642","3925.7729","126.9657","3.2342","53384029","45527839.727"
"000009.SH","20181101","3925.7729","3923.301","3980.1444","3921.5903","3899.2511","26.5218","0.6802","47849088","39526664.482"
"000009.SH","20181031","3899.2511","3826","3918.6785","3822.6309","3817.2889","81.9622","2.1471","42432269","33293061.061"
"000009.SH","20181030","3817.2889","3771.4734","3841.6092","3725.2179","3788.3633","28.9256","0.7635","38392360","30928699.046"
"000009.SH","20181029","3788.3633","3861.858","3862.9365","3771.7108","3876.0523","-87.689","-2.2623","33621504","26483812.275"
"000009.SH","20181026","3876.0523","3901.5169","3931.5945","3861.5928","3877.3804","-1.3281","-0.0343","36971540","28476520.93"
"000009.SH","20181025","3877.3804","3791.3188","3884.4537","3771.0663","3903.1546","-25.7742","-0.6603","36653374","28686243.699"
"000009.SH","20181024","3903.1546","3890.8267","3950.1752","3868.9677","3910.5512","-7.3966","-0.1891","33257904","26390407.09"
"000009.SH","20181023","3910.5512","3992.7204","4003.2772","3886.8019","3992.7547","-82.2035","-2.0588","41253611","33101339.648"
"000009.SH","20181022","3992.7547","3839.9611","4032.8357","3839.9611","3802.3604","190.3943","5.0073","50862736","41347638.694"
"000009.SH","20181019","3802.3604","3660.1023","3804.2407","3647.5677","3711.3563","91.0041","2.452","36988493","29345463.937"
"000009.SH","20181018","3711.3563","3790.027","3790.027","3706.4007","3813.3366","-101.9803","-2.6743","33328615","25470141.999"
"000009.SH","20181017","3813.3366","3838.9283","3858.3679","3732.0567","3796.913","16.4236","0.4326","34458089","28441489.444"
"000009.SH","20181016","3796.913","3889.5227","3908.0763","3775.6062","3894.3345","-97.4215","-2.5016","35429591","28410531.548"
"000009.SH","20181015","3894.3345","3984.5587","4004.0003","3885.8814","3983.5355","-89.201","-2.2392","34370178","28357504.03"
"000009.SH","20181012","3983.5355","3955.3107","3997.2711","3850.0612","3987.9898","-4.4543","-0.1117","47250689","36602304.41"
"000009.SH","20181011","3987.9898","4135.2399","4154.3716","3957.8343","4263.2847","-275.2949","-6.4573","50368062","40714065.294"
"000009.SH","20181010","4263.2847","4265.7104","4291.7386","4227.987","4263.936","-0.6513","-0.0153","29001849","26094510.807"
"000009.SH","20181009","4263.936","4277.6104","4310.5126","4246.214","4274.6731","-10.7371","-0.2512","29230263","26805173.882"
"000009.SH","20181008","4274.6731","4351.3875","4361.7481","4269.2469","4423.9473","-149.2742","-3.3742","34411020","30930594.069"
"000009.SH","20180928","4423.9473","4381.6655","4424.0972","4374.9338","4378.8154","45.1319","1.0307","30022316","28014186.206"
"000009.SH","20180927","4378.8154","4419.4099","4429.0557","4377.2103","4421.4861","-42.6707","-0.9651","31444169","28498479.481"
"000009.SH","20180926","4421.4861","4385.0811","4446.9066","4385.0811","4383.3249","38.1612","0.8706","34243850","33511757.088"
"000009.SH","20180925","4383.3249","4365.3146","4397.2189","4353.7093","4394.4966","-11.1717","-0.2542","26994341","25081154.03"
"000009.SH","20180921","4394.4966","4327.0692","4398.0178","4308.2457","4322.2271","72.2695","1.672","35627770","31846023.517"
"000009.SH","20180920","4322.2271","4324.8115","4347.1782","4314.469","4326.8969","-4.6698","-0.1079","28141474","25123786.79"
"000009.SH","20180919","4326.8969","4262.5313","4355.2224","4252.7179","4272.3518","54.5451","1.2767","34510801","32609568.057"
"000009.SH","20180918","4272.3518","4182.0022","4272.3664","4179.703","4194.9785","77.3733","1.8444","29064518","26625132.18"
"000009.SH","20180917","4194.9785","4240.0663","4240.0663","4182.867","4255.3465","-60.368","-1.4186","22611014","21205153.149"
"000009.SH","20180914","4255.3465","4284.3569","4292.271","4252.1316","4279.507","-24.1605","-0.5646","25895030","24972001.938"
"000009.SH","20180913","4279.507","4277.3938","4297.7797","4219.3582","4244.745","34.762","0.8189","27196875","27116073.184"
"000009.SH","20180912","4244.745","4249.0163","4273.6192","4227.2889","4250.5744","-5.8294","-0.1371","22456341","22089216.709"
"000009.SH","20180911","4250.5744","4260.5887","4278.9123","4222.4582","4262.0844","-11.51","-0.2701","26639237","24742945.258"
"000009.SH","20180910","4262.0844","4339.612","4342.9685","4260.019","4340.7024","-78.618","-1.8112","26730758","25895136.27"
"000009.SH","20180907","4340.7024","4339.0408","4400.7296","4310.486","4333.3198","7.3826","0.1704","27240060","29154685.059"
"000009.SH","20180906","4333.3198","4351.3702","4386.8176","4316.4436","4362.4942","-29.1744","-0.6688","23138556","24746234.953"
"000009.SH","20180905","4362.4942","4416.3716","4427.2423","4362.1675","4428.2192","-65.725","-1.4842","25354388","26290522.142"
"000009.SH","20180904","4428.2192","4381.7073","4438.3462","4375.9482","4384.6911","43.5281","0.9927","28563482","30247132.339"
"000009.SH","20180903","4384.6911","4377.4411","4387.4195","4314.046","4386.9043","-2.2132","-0.0505","26744526","27475512.121"
"000009.SH","20180831","4386.9043","4421.1368","4425.2925","4371.4137","4433.9231","-47.0188","-1.0604","24708994","25499200.003"
"000009.SH","20180830","4433.9231","4494.806","4507.1736","4429.6643","4499.5256","-65.6025","-1.458","26949528","28036674.414"
"000009.SH","20180829","4499.5256","4522.5912","4525.2381","4487.5307","4524.9901","-25.4645","-0.5628","25138723","26930376.423"
"000009.SH","20180828","4524.9901","4517.5616","4533.8564","4508.2631","4512.8548","12.1353","0.2689","31313056","34049457.143"
"000009.SH","20180827","4512.8548","4424.7961","4512.8807","4424.7961","4416.7475","96.1073","2.176","32127690","35325354.356"
"000009.SH","20180824","4416.7475","4422.443","4443.3568","4400.5183","4431.0128","-14.2653","-0.3219","24268620","25492989.647"
"000009.SH","20180823","4431.0128","4411.5233","4450.3129","4391.9694","4415.9044","15.1084","0.3421","25038970","28699418.052"
"000009.SH","20180822","4415.9044","4447.6341","4451.818","4409.3224","4463.3063","-47.4019","-1.062","23939300","25179108.501"
"000009.SH","20180821","4463.3063","4396.0823","4468.3779","4386.9658","4397.9906","65.3157","1.4851","26420880","30683412.234"
"000009.SH","20180820","4397.9906","4366.3426","4397.9906","4309.4088","4381.2128","16.7778","0.3829","26849438","29268103.788"
"000009.SH","20180817","4381.2128","4496.8264","4514.547","4371.9108","4465.719","-84.5062","-1.8923","27526980","29325412.833"
"000009.SH","20180816","4465.719","4457.0545","4518.9318","4418.6868","4509.9195","-44.2005","-0.9801","27204836","29151335.656"
"000009.SH","20180815","4509.9195","4610.6371","4613.467","4506.9376","4613.0429","-103.1234","-2.2355","29376275","31177239.333"
"000009.SH","20180814","4613.0429","4613.3319","4631.3049","4592.7124","4624.121","-11.0781","-0.2396","28538408","31170548.087"
"000009.SH","20180813","4624.121","4560.6355","4628.9724","4541.0142","4604.6374","19.4836","0.4231","33443667","36291576.93"
"000009.SH","20180810","4604.6374","4576.5532","4616.7924","4569.0342","4580.1486","24.4888","0.5347","31887447","33537786.237"
"000009.SH","20180809","4580.1486","4455.8553","4599.6445","4447.016","4474.66","105.4886","2.3575","38365773","40154987.068"
"000009.SH","20180808","4474.66","4530.1111","4541.1176","4469.8712","4538.6714","-64.0114","-1.4104","36844126","36293173.221"
"000009.SH","20180807","4538.6714","4428.5425","4538.6819","4387.7589","4419.0849","119.5865","2.7061","35597828","35945902.147"
"000009.SH","20180806","4419.0849","4513.7645","4533.4587","4395.0317","4530.4157","-111.3308","-2.4574","31618317","33040624.514"
"000009.SH","20180803","4530.4157","4583.9125","4600.5249","4529.6582","4594.7779","-64.3622","-1.4008","31459194","32848209.803"
"000009.SH","20180802","4594.7779","4674.3605","4674.3605","4496.2929","4689.3009","-94.523","-2.0157","43257826","42783856.043"
"000009.SH","20180801","4689.3009","4778.3364","4806.1045","4689.1049","4768.8745","-79.5736","-1.6686","37074021","38569282.229"
"000009.SH","20180731","4768.8745","4757.1156","4778.3239","4743.1594","4761.5581","7.3164","0.1537","29071333","30101970.257"
"000009.SH","20180730","4761.5581","4810.8364","4823.6957","4739.641","4814.0741","-52.516","-1.0909","37224193","37917027.423"
"000009.SH","20180727","4814.0741","4830.1413","4841.5637","4794.9795","4827.7587","-13.6846","-0.2835","34799025","34110125.107"
"000009.SH","20180726","4827.7587","4856.1445","4869.5106","4816.4018","4859.4657","-31.707","-0.6525","39508298","38309749.827"
"000009.SH","20180725","4859.4657","4866.911","4881.135","4850.4207","4868.5392","-9.0735","-0.1864","43161894","44630739.7"
"000009.SH","20180724","4868.5392","4777.1798","4872.6049","4777.1798","4776.0513","92.4879","1.9365","53385552","55044537.498"
"000009.SH","20180723","4776.0513","4713.0891","4776.3579","4699.1762","4739.2766","36.7747","0.776","40082412","45984015.34"
"000009.SH","20180720","4739.2766","4686.8082","4747.0529","4656.6321","4691.0872","48.1894","1.0273","30946625","34998026.769"
"000009.SH","20180719","4691.0872","4728.6707","4752.0412","4673.4448","4724.8157","-33.7285","-0.7139","27211227","32705895.817"
"000009.SH","20180718","4724.8157","4753.7227","4781.9001","4723.4946","4754.3548","-29.5391","-0.6213","29884249","35358732.781"
"000009.SH","20180717","4754.3548","4753.6198","4758.6139","4700.8517","4757.1915","-2.8367","-0.0596","27574666","32913160.018"
"000009.SH","20180716","4757.1915","4755.8993","4776.6985","4739.0842","4756.4974","0.6941","0.0146","27006428","33994876.885"
"000009.SH","20180713","4756.4974","4726.1649","4759.4066","4719.2194","4727.0124","29.485","0.6238","29133897","36157218.769"
"000009.SH","20180712","4727.0124","4602.3532","4735.8249","4602.3532","4606.6608","120.3516","2.6126","34915665","41086178.084"
"000009.SH","20180711","4606.6608","4621.2313","4637.8524","4547.8009","4690.8269","-84.1661","-1.7943","31750952","35703679.311"
"000009.SH","20180710","4690.8269","4667.1081","4696.9876","4648.9777","4656.4664","34.3605","0.7379","29484737","32871083.403"
"000009.SH","20180709","4656.4664","4544.2427","4657.0909","4544.2427","4534.5532","121.9132","2.6885","29942463","33968498.271"
"000009.SH","20180706","4534.5532","4521.2531","4587.1431","4439.6346","4521.2895","13.2637","0.2934","34165596","36210865.56"
"000009.SH","20180705","4521.2895","4647.8438","4668.7093","4519.2394","4659.5487","-138.2592","-2.9672","31641824","33528720.2"
"000009.SH","20180704","4659.5487","4704.4789","4718.4628","4645.5176","4723.5747","-64.026","-1.3555","31219040","32904510.224"
"000009.SH","20180703","4723.5747","4686.4282","4723.8152","4591.056","4689.4363","34.1384","0.728","36026812","40008428.304"
"000009.SH","20180702","4689.4363","4766.7531","4782.4834","4652.6696","4766.8713","-77.435","-1.6244","31394375","34291185.139"
"000009.SH","20180629","4766.8713","4637.9099","4768.112","4625.5816","4635.014","131.8573","2.8448","30484924","32467894.565"
"000009.SH","20180628","4635.014","4681.0065","4719.6002","4632.2628","4694.7187","-59.7047","-1.2717","27252469","29046985.206"
"000009.SH","20180627","4694.7187","4751.2256","4772.8676","4678.9005","4752.3246","-57.6059","-1.2122","31236898","32413497.343"
"000009.SH","20180626","4752.3246","4681.7181","4759.0493","4665.2518","4743.1209","9.2037","0.194","27858446","29617988.753"
"000009.SH","20180625","4743.1209","4791.6636","4804.1282","4739.6246","4765.4218","-22.3009","-0.468","27912397","29615637.271"
"000009.SH","20180622","4765.4218","4663.3982","4766.1219","4629.6816","4700.6469","64.7749","1.378","29982526","31311632.058"
"000009.SH","20180621","4700.6469","4796.3036","4848.7708","4698.3415","4799.3694","-98.7225","-2.057","38001780","39850805.242"
"000009.SH","20180620","4799.3694","4715.3393","4817.7853","4694.4814","4736.2279","63.1415","1.3332","35057110","36351751.359"
"000009.SH","20180619","4736.2279","4958.7353","4969.0562","4666.4814","5042.4001","-306.1722","-6.072","49009886","49387582.46"
"000009.SH","20180615","5042.4001","5126.7791","5140.4275","5016.8261","5133.8134","-91.4133","-1.7806","35420191","40013145.155"
"000009.SH","20180614","5133.8134","5136.9202","5181.0495","5118.0169","5154.3234","-20.51","-0.3979","27049633","33165688.165"
"000009.SH","20180613","5154.3234","5208.4045","5215.2554","5151.7175","5224.1549","-69.8315","-1.3367","29042418","35624596.93"
"000009.SH","20180612","5224.1549","5169.4574","5224.5651","5131.8011","5165.2045","58.9504","1.1413","28209072","37067481.809"
"000009.SH","20180611","5165.2045","5193.9822","5199.5215","5145.706","5210.1163","-44.9118","-0.862","27099508","35430597.268"
"000009.SH","20180608","5210.1163","5269.3676","5269.3676","5181.9271","5278.6541","-68.5378","-1.2984","33164663","40505234.886"
"000009.SH","20180607","5278.6541","5323.7259","5333.9278","5272.1891","5313.1427","-34.4886","-0.6491","31159118","40884548.375"
"000009.SH","20180606","5313.1427","5291.7648","5317.6346","5285.8806","5301.9164","11.2263","0.2117","30113705","39336370.69"
"000009.SH","20180605","5301.9164","5213.1255","5303.4926","5212.5323","5221.4995","80.4169","1.5401","30803966","39856477.527"
"000009.SH","20180604","5221.4995","5233.3901","5244.6001","5185.7388","5231.8017","-10.3022","-0.1969","28310509","38053315.513"
"000009.SH","20180601","5231.8017","5279.1016","5305.9391","5198.8966","5302.9151","-71.1134","-1.341","33198943","41858050.736"
"000009.SH","20180531","5302.9151","5250.4488","5305.2813","5223.8382","5214.0927","88.8224","1.7035","34403784","44464564.802"
"000009.SH","20180530","5214.0927","5275.1136","5293.5424","5204.9849","5344.2982","-130.2055","-2.4363","41220092","49226271.76"
"000009.SH","20180529","5344.2982","5383.8601","5417.5715","5340.9971","5388.6607","-44.3625","-0.8233","33137587","44181289.566"
"000009.SH","20180528","5388.6607","5391.1883","5418.0979","5349.5123","5399.8815","-11.2208","-0.2078","34017235","44933598.046"
"000009.SH","20180525","5399.8815","5449.5272","5454.6913","5392.377","5451.7153","-51.8338","-0.9508","35348194","45031007.187"
"000009.SH","20180524","5451.7153","5470.9748","5483.4884","5444.3403","5472.0782","-20.3629","-0.3721","33022309","42422382.543"
"000009.SH","20180523","5472.0782","5521.7762","5528.4003","5470.0669","5537.1338","-65.0556","-1.1749","41785265","53436956.634"
"000009.SH","20180522","5537.1338","5501.6207","5537.7635","5493.066","5509.3009","27.8329","0.5052","37507870","48849896.831"
"000009.SH","20180521","5509.3009","5467.4126","5516.1319","5467.4126","5433.9745","75.3264","1.3862","44325663","56871059.471"
"000009.SH","20180518","5433.9745","5401.758","5439.0148","5378.7021","5401.2619","32.7126","0.6056","37011937","46503191.962"
"000009.SH","20180517","5401.2619","5423.5424","5428.374","5390.7317","5426.2777","-25.0158","-0.461","30923311","41009093.904"
"000009.SH","20180516","5426.2777","5418.182","5461.1307","5405.892","5431.8016","-5.5239","-0.1017","35997439","47745259.738"
"000009.SH","20180515","5431.8016","5384.1408","5433.2952","5367.5493","5377.2705","54.5311","1.0141","30495398","41846286.043"
"000009.SH","20180514","5377.2705","5382.4452","5405.3299","5362.0603","5379.8718","-2.6013","-0.0484","33352896","46400376.46"
"000009.SH","20180511","5379.8718","5417.0106","5426.7003","5377.1101","5411.5176","-31.6458","-0.5848","35327090","47233044.272"
"000009.SH","20180510","5411.5176","5390.2985","5412.7632","5374.8736","5384.9862","26.5314","0.4927","36480800","46001647.984"
"000009.SH","20180509","5384.9862","5385.3778","5392.4283","5361.823","5393.4041","-8.4179","-0.1561","31991733","40221381.958"
"000009.SH","20180508","5393.4041","5373.1128","5394.325","5367.6143","5370.423","22.9811","0.4279","35563206","47062091.423"
"000009.SH","20180507","5370.423","5280.2482","5370.849","5280.2482","5275.6891","94.7339","1.7957","36570003","48381430.967"
"000009.SH","20180504","5275.6891","5255.6711","5301.8017","5247.0575","5275.9297","-0.2406","-0.0046","30980199","41786796.826"
